transcript_id	gene_id	gene_symbol	locaus	TSS	TES	length	Nb_samples_over_10%	Nb_samples_over_25%	Nb_samples_over_50%	Nb_samples_over_75%	cytoplasmic.LPA.000.b1	cytoplasmic.LPA.010.b1	cytoplasmic.LPA.015.b1	cytoplasmic.LPA.020.b1	cytoplasmic.LPA.025.b1	cytoplasmic.LPA.030.b1	cytoplasmic.LPA.035.b1	cytoplasmic.LPA.040.b1	cytoplasmic.LPA.050.b1	cytoplasmic.LPA.060.b1	cytoplasmic.LPA.090.b1	cytoplasmic.LPA.120.b1	cytoplasmic.LPA.000.b2	cytoplasmic.LPA.010.b2	cytoplasmic.LPA.015.b2	cytoplasmic.LPA.020.b2	cytoplasmic.LPA.025.b2	cytoplasmic.LPA.030.b2	cytoplasmic.LPA.040.b2	cytoplasmic.LPA.050.b2	cytoplasmic.LPA.060.b2	cytoplasmic.LPA.075.b2	cytoplasmic.LPA.090.b2	cytoplasmic.LPA.120.b2	cytoplasmic.LPA.000.b3	cytoplasmic.LPA.010.b3	cytoplasmic.LPA.015.b3	cytoplasmic.LPA.020.b3	cytoplasmic.LPA.025.b3	cytoplasmic.LPA.030.b3	cytoplasmic.LPA.040.b3	cytoplasmic.LPA.050.b3	cytoplasmic.LPA.060.b3	cytoplasmic.LPA.075.b3	cytoplasmic.LPA.090.b3	cytoplasmic.LPA.120.b3
Total_FPKM							36	36	36	36	6.4128230000000075	7.582874299999999	8.965707499999999	8.8435600000022	7.520140282609104	5.888149	5.875364009948189	10.446060899999999	17.104830300000003	19.378810000006307	42.11881600007487	63.9156000000002	8.860600000184274	3.5566170000020016	3.8701510000000012	3.0685010000000004	4.6059163000000005	6.799695200000022	9.195294800000001	9.934585000000036	16.6379050117823	23.31689670000068	38.844818100000005	61.685250599999996	4.580149042686845	4.8915120000000005	4.760038	3.2413703105662823	3.167322736	3.6834970001256453	5.166509000002222	8.9634653	14.483002000060402	30.111290999999998	34.99266760000001	51.042697999999994
Main Isoform FPKM											5.70418	6.3704	6.97284	7.81665	6.78215	4.9939	4.62829	10.2262	12.9074	16.8048	35.2724	55.6154	6.25413	2.90316	3.37817	2.57757	4.03361	4.95993	7.53581	8.12867	12.7556	18.1882	32.1561	52.1147	3.58723	4.6583	3.40441	2.92377	3.16685	3.07434	3.90781	7.40416	11.2345	24.1834	29.0397	40.3842
2nd Main Isoform FPKM											0.708643	1.00014	1.80664	1.02691	0.73799	0.894249	1.13069	0.17025	3.94491	2.57401	6.78491	8.3002	2.60647	0.653457	0.379962	0.490931	0.539286	1.79804	1.48178	1.6039	3.7707	5.0928	6.56633	9.45907	0.992919	0.233212	1.22155	0.3176	0.000472736	0.609157	0.994214	1.35526	3.02967	5.59755	5.86227	10.3794
Main Isoform/Total											0.8894959365009752	0.8401036002930974	0.7777233419671566	0.8838804734742634	0.9018648250065544	0.8481273147129939	0.7877452345358281	0.9789527457187236	0.7546055572384134	0.8671739905595096	0.8374499416113049	0.8701381196452795	0.7058359478895259	0.81627006787584	0.8728780866689695	0.8400095030114052	0.8757453972839238	0.7294341664020446	0.8195289182028181	0.8182193820879252	0.7666590229338965	0.780043769718269	0.8278092567512885	0.8448486387441215	0.7832125039091805	0.952323126264435	0.7152064752424245	0.9020166534101449	0.9998507458698077	0.8346253573425289	0.7563734041687181	0.8260376709440712	0.7757024406924162	0.8031339473289273	0.8298795716848975	0.7911846666099038
2nd Main Isoform / Main											0.12423222969822131	0.15699799070701997	0.25909672386000543	0.13137469376267327	0.10881357681561157	0.17906826328120307	0.24429973057003776	0.016648412900197532	0.3056316531602027	0.15317111777587356	0.19235748063641828	0.14924283561747287	0.41675980512077615	0.22508473525399905	0.1124756895005284	0.19046272264186812	0.13369810170046187	0.36251318062956533	0.19663181529258303	0.19731395172888064	0.29561133933331246	0.2800057179929845	0.2042016911254785	0.1815048345284536	0.2767926784733625	0.05006375716463088	0.3588140088884711	0.10862687557502812	0.00014927641031308713	0.19814236551585054	0.2544171799550132	0.18304034488719853	0.2696755529841114	0.23146249079947404	0.20187088709594106	0.25701635788253824

ENSMUSG00000018500.2	ENSMUST00000018644.2	Adora2b	chr11:62248983-62266453	62248983	62266453	1845	15	15	15	15	0.477834	0.376501	0.42201	0.585007	0.531606	0.651396	0.482175	1.16147	1.43961	1.31744	2.57638	3.80994	0.84326	0.656482	0.657255	0.481398	0.538947	0.679216	0.791351	1.27422	2.54863	4.14587	8.13879	8.00171	0.339272	0.471273	0.352815	0.155406	0.814071	0.44788	0.535906	1.49971	1.96708	3.73234	4.67961	2.31248
Total_FPKM							15	15	15	15	0.477834	0.376501	0.42201	0.585007	0.531606	0.651396	0.482175	1.16147	1.43961	1.31744	2.57638	3.80994	0.84326	0.656482	0.657255	0.481398	0.538947	0.679216	0.791351	1.27422	2.54863	4.14587	8.13879	8.00171	0.339272	0.471273	0.352815	0.155406	0.814071	0.44788	0.535906	1.49971	1.96708	3.73234	4.67961	2.31248
Main Isoform FPKM											0.477834	0.376501	0.42201	0.585007	0.531606	0.651396	0.482175	1.16147	1.43961	1.31744	2.57638	3.80994	0.84326	0.656482	0.657255	0.481398	0.538947	0.679216	0.791351	1.27422	2.54863	4.14587	8.13879	8.00171	0.339272	0.471273	0.352815	0.155406	0.814071	0.44788	0.535906	1.49971	1.96708	3.73234	4.67961	2.31248
Main Isoform/Total											1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0

ENSMUSG00000005686.17	ENSMUST00000170374.7	Ampd3	chr7:110768205-110811919	110768205	110811919	3489	0	0	0	0	0.052884	0.175653	0.444297	0.693232	0.273586	0.190636	0.416295	0.127803	0.243975	0.0774683	0.528583	0.195045	0.389725	0.45892	0.253738	0.320344	0.333337	0.4533	0.224529	0.436869	0.313902	0.390137	0.361091	0.801702	0.193894	0.527757	0.357565	0.314047	0.0640288	0.421487	0.189797	0.28146	0.298156	0.0843851	0.257141	0.510254
ENSMUSG00000005686.17	ENSMUST00000176487.7	Ampd3	chr7:110768342-110791269	110768342	110791269	345	0	0	0	0	0.565631	2.64829e-132	1.5188e-59	0.0347428	8.65079e-58	7.94622e-28	1.14252e-21	0	6.67864e-100	2.10393e-92	0.378649	0.277443	0.14149	0.136195	4.52402e-27	3.25461e-21	2.51684e-73	0.16137	1.62256e-136	6.98421e-181	6.08404e-53	9.57378e-77	0.207297	7.5343e-122	4.48004e-300	8.54253e-46	6.90821e-90	0.154853	0	2.0892e-161	2.09364e-68	2.10731e-23	7.73138e-67	0.167944	1.58922e-85	1.10765e-126
ENSMUSG00000005686.17	ENSMUST00000213373.1	Ampd3	chr7:110768910-110811919	110768910	110811919	3337	9	0	0	0	0.0232232	0.401436	0.772762	1.07633	0.847607	0.893159	0.5363	0.132799	1.10901	1.40474	0.605889	1.91778	1.08066	0.501354	1.0773	1.40053	1.01739	0.836357	5.87443e-05	0.24126	1.97621	1.10414	1.31346	2.83101	0.397519	1.83667	0.846137	1.05151	0.54774	0.964483	0.980019	0.534489	0.635223	0.332392	1.23795	1.12665
ENSMUSG00000005686.17	ENSMUST00000005829.12	Ampd3	chr7:110772603-110812405	110772603	110812405	4094	36	36	36	6	6.99371	4.92995	6.33232	6.24686	5.67055	7.35619	5.65705	6.28994	9.71538	8.82305	18.2723	19.9312	11.2742	7.16035	6.46829	6.87541	7.37836	10.1525	7.65031	11.3825	12.6994	16.9122	26.7666	38.5318	5.81782	6.3491	7.62594	6.8707	8.05863	6.06591	4.68735	7.31748	7.18638	10.6514	10.7642	16.0784
ENSMUSG00000005686.17	ENSMUST00000106686.1	Ampd3	chr7:110772787-110794708	110772787	110794708	1769	0	0	0	0	0.0314721	0.399737	0.11873	0.211985	0.0762612	0.0848879	0.300312	0.50612	0.316383	0.0381873	0.122636	0.0997974	0.0347448	7.80928e-66	0.198216	2.34158e-30	0.438417	0.101219	0.245568	1.25167	0.0592336	0.215506	0.127956	0.149767	0.482302	6.31851e-36	0.0929447	0.0365354	0.144974	0.143265	0.378159	0.319041	0.290221	0.166634	0.207636	0.765589
ENSMUSG00000005686.17	ENSMUST00000143786.1	Ampd3	chr7:110773671-110788799	110773671	110788799	725	36	2	0	0	3.26558	1.68098	1.67774	1.59111	1.41681	2.66397	2.12566	1.7968	2.14819	2.77973	2.67496	2.77183	2.52368	1.5195	1.75672	1.41119	1.54701	1.92564	1.45212	2.67718	2.42878	2.49312	3.68325	5.47763	2.40083	2.40166	2.30625	1.57258	1.70067	2.02609	1.62097	2.19724	1.33744	2.72784	2.11083	3.42889
ENSMUSG00000005686.17	ENSMUST00000147587.1	Ampd3	chr7:110774243-110788721	110774243	110788721	408	0	0	0	0	0	6.73609e-65	1.79889e-64	9.07806e-87	1.44754e-36	2.09546e-29	1.48214e-42	1.51384e-167	7.19423e-59	1.52626e-40	2.5338e-99	3.77045e-37	7.94597e-51	5.00591e-76	5.19869e-33	3.25535e-25	5.75064e-45	1.26391e-58	1.12281e-114	2.76748e-66	4.1366e-22	0.136917	3.63103e-97	1.89315e-105	4.62589e-182	2.33713e-40	1.34809e-50	3.85482e-58	5.00114e-60	3.14961e-56	2.504e-32	1.73469e-47	1.37356e-59	1.01617e-79	2.60241e-61	2.11794e-109
ENSMUSG00000005686.17	ENSMUST00000148292.1	Ampd3	chr7:110777689-110791314	110777689	110791314	667	0	0	0	0	9.81313e-131	1.55621e-21	7.96317e-24	1.43109e-49	8.26255e-19	4.71725e-14	0.0722742	0.214154	7.3054e-27	0.109767	0.32951	0.180563	0.323621	0.0814746	2.93318e-16	1.89261e-14	0.412486	0.217426	0.272407	0.32368	0.0835388	0.0676118	0.135217	0.328868	0.198599	4.38387e-25	0.14553	2.58209e-18	0.256859	0.151979	0.142128	0.206725	1.98348e-35	0.172294	0.243793	0.447784
Total_FPKM							36	36	36	36	10.932500300000001	7.587756	9.345849000000001	9.854259800000001	8.2848142	11.188842900000049	9.107891200000001	9.067616000000001	13.532938	13.2329426	22.912526999999997	25.3736584	15.7681208	9.8577936	9.754264	10.007474000000018	11.126999999999999	13.847812	9.8449927443	16.313159000000002	17.561064400000003	21.319631800000003	32.594871	48.12077699999999	9.490964	11.115186999999999	11.374366700000001	10.000225400000001	10.772901800000001	9.773214	7.998423	10.856435	9.747420000000002	14.302889100000002	14.821550000000002	22.357566999999996
Main Isoform FPKM											6.99371	4.92995	6.33232	6.24686	5.67055	7.35619	5.65705	6.28994	9.71538	8.82305	18.2723	19.9312	11.2742	7.16035	6.46829	6.87541	7.37836	10.1525	7.65031	11.3825	12.6994	16.9122	26.7666	38.5318	5.81782	6.3491	7.62594	6.8707	8.05863	6.06591	4.68735	7.31748	7.18638	10.6514	10.7642	16.0784
2nd Main Isoform FPKM											3.26558	1.68098	1.67774	1.59111	1.41681	2.66397	2.12566	1.7968	2.14819	2.77973	2.67496	2.77183	2.52368	1.5195	1.75672	1.41119	1.54701	1.92564	1.45212	2.67718	2.42878	2.49312	3.68325	5.47763	2.40083	2.40166	2.30625	1.57258	1.70067	2.02609	1.62097	2.19724	1.33744	2.72784	2.11083	3.42889
Main Isoform/Total											0.6397173389512735	0.6497243717378366	0.6775542810503358	0.6339248331975171	0.6844510767664531	0.6574576178918347	0.6211152368618544	0.6936707509449009	0.7179061930232741	0.666748905870717	0.7974807842015856	0.7855075403710803	0.7149995958935069	0.7263643661599893	0.6631243525908259	0.6870275156348132	0.6631041610496989	0.7331483125276398	0.777076245630484	0.6977495897636993	0.7231566214175491	0.7932688593618205	0.8211905486602479	0.8007310438898358	0.6129851509288203	0.5712094632326025	0.6704496347915352	0.687054513791259	0.7480463620303306	0.6206668553456417	0.5860342720058692	0.6740223655371216	0.737259705645186	0.7447026908710352	0.7262533270811756	0.7191480182078847
2nd Main Isoform / Main											0.46693099942662764	0.34097303218085373	0.2649487075826869	0.25470556407539147	0.2498540705927996	0.3621399121012372	0.3757541474796935	0.28566250234501445	0.22111229823228737	0.3150531845563609	0.14639426892071605	0.13906990045757406	0.22384559436589735	0.2122102969826894	0.2715895545808862	0.20525175953143157	0.20966854422934095	0.18967150948042355	0.18981191611843182	0.23520140566659345	0.19125155519158385	0.1474154752190726	0.13760619578130956	0.14215868451512778	0.4126683190610916	0.3782677859854153	0.30242173423866436	0.22888206441847264	0.21103711176713658	0.3340125389265584	0.34581799950931763	0.30027277150057124	0.18610760911613358	0.2561015453367632	0.19609724828598502	0.21326064782565432

ENSMUSG00000066510.5	ENSMUST00000217144.1	Ankdd1a	chr9:65488469-65502655	65502655	65488469	1214	0	0	0	0	0.0357343	0	0	0.0297487	0	0	0	0.0425352	0.115778	0	0	0	0	0	0.0256852	0	0	0.0195723	0	0.0388236	0	0	0.0151643	0.0167878	0.0382148	0	0.0216788	0.0645982	0	0.0200137	0.0653108	0.0752952	0	0	0	0
ENSMUSG00000066510.5	ENSMUST00000061766.5	Ankdd1a	chr9:65501452-65516999	65516999	65501452	1443	0	0	0	0	0.0273611	0.062251	0.0328907	0.0432588	1.74431e-68	1.53639e-14	0.0436949	0	4.9355e-15	0	0	0	0.0280798	3.19778e-46	7.13886e-12	0	0.0238474	0.0139555	0.0634455	0.0835196	0.0144938	0.0368442	4.51127e-12	0.011687	0.0793271	0.0136558	0.0310035	0.0930502	0.0346455	0.0135659	0.0152117	0.0524647	5.6912e-25	2.50921e-10	0.0311913	0.0512411
ENSMUSG00000066510.5	ENSMUST00000217646.1	Ankdd1a	chr9:65501456-65520193	65520193	65501456	1526	0	0	0	0	7.83959e-11	2.18956e-06	6.34528e-07	1.93405e-05	0.043972	0.0683157	4.79491e-10	0	0.0838932	0	0.0177911	0	8.08314e-06	0.0657674	0.0838955	0	3.62601e-06	6.16301e-06	1.67489e-05	2.51313e-05	5.78982e-06	9.06189e-09	0.0612295	2.17012e-07	5.20942e-06	4.51157e-06	1.78925e-05	3.8247e-05	5.35805e-10	5.54246e-05	5.1216e-05	2.20438e-05	0.0288962	0.0562186	8.33942e-06	2.51832e-11
Total_FPKM							0	0	0	0	0.0630954000783959	0.06225318956	0.032891334528	0.07302684050000001	0.043972	0.06831570000001536	0.043694900479491004	0.0425352	0.19967120000000493	0.0	0.0177911	0.0	0.02808788314	0.0657674	0.10958070000713885	0.0	0.02385102601	0.033533963009999994	0.0634622489	0.1223683313	0.014499589819999999	0.03684420906189	0.07639380000451126	0.028475017011999997	0.11754710942	0.01366031157	0.0527001925	0.15768664699999999	0.034645500535805	0.0336350246	0.080573716	0.12778194380000002	0.0288962	0.056218600250921	0.03119963942	0.0512411000251832
Main Isoform FPKM											0.0357343	0.062251	0.0328907	0.0432588	0.043972	0.0683157	0.0436949	0.0425352	0.115778	0.0	0.0177911	0.0	0.0280798	0.0657674	0.0838955	0.0	0.0238474	0.0195723	0.0634455	0.0835196	0.0144938	0.0368442	0.0612295	0.0167878	0.0793271	0.0136558	0.0310035	0.0930502	0.0346455	0.0200137	0.0653108	0.0752952	0.0288962	0.0562186	0.0311913	0.0512411
2nd Main Isoform FPKM											0.0273611	2.18956e-06	6.34528e-07	0.0297487	1.74431e-68	1.53639e-14	4.79491e-10	0.0	0.0838932	0.0	0.0	0.0	8.08314e-06	3.19778e-46	0.0256852	0.0	3.62601e-06	0.0139555	1.67489e-05	0.0388236	5.78982e-06	9.06189e-09	0.0151643	0.011687	0.0382148	4.51157e-06	0.0216788	0.0645982	5.35805e-10	0.0135659	0.0152117	0.0524647	5.6912e-25	2.50921e-10	8.33942e-06	2.51832e-11
Main Isoform/Total											0.5663534894081059	0.9999648281475139	0.9999807083534583	0.5923685004556646	1.0	0.9999999999997751	0.9999999890263853	1.0	0.5798432623232451	nan	1.0	nan	0.9997122196799342	1.0	0.7656047095385817	nan	0.9998479725778472	0.5836560383323451	0.9997360808939123	0.6825262640481885	0.999600690773196	0.9999997540484589	0.8014982890808446	0.5895624221374566	0.674853685398264	0.9996697315447834	0.5882995588678352	0.5900956217301012	0.999999984534644	0.5950255793777537	0.8105720232637651	0.5892475709858469	1.0	0.9999999955366907	0.9997327078083263	0.9999999995085351
2nd Main Isoform / Main											0.7656817119686128	3.517308958892226e-05	1.929201871653689e-05	0.6876912905582216	3.9668652779041214e-67	2.2489559500963907e-13	1.0973614769687079e-08	0.0	0.7246039834856363	nan	0.0	nan	0.00028786316141852863	4.862256984463427e-45	0.30615706444326574	nan	0.000152050538004143	0.7130229967862745	0.00026398877776989704	0.4648441802882198	0.00039946873835709063	2.459516016089371e-07	0.2476632995533199	0.6961603068895269	0.4817370104289707	0.00033037756850568987	0.6992371828987051	0.6942295664060905	1.546535625117259e-08	0.6778306859801037	0.23291247389405734	0.6967867805650294	1.969532326049792e-23	4.463309296211574e-09	0.00026736365589122605	4.914648592633648e-10

ENSMUSG00000022237.16	ENSMUST00000110410.8	Ankrd33b	chr15:31291478-31367759	31367759	31291478	7471	0	0	0	0	0.16917	0.332469	0.304751	0.154318	0.45418	7.29648e-05	0.33693	0.919496	0.328402	0.410742	0.551211	0.962058	0.537922	0.201888	0.433884	0.492615	0.269985	0.352232	0.717542	0.417623	0.793114	0.580366	0.863117	0.818818	0.20022	0.257353	0.364276	0.37022	0.495238	0.298168	2.10579e-05	0.207995	0.532034	0.53963	0.737674	0.52669
ENSMUSG00000022237.16	ENSMUST00000123325.7	Ankrd33b	chr15:31291479-31367726	31367726	31291479	7464	36	36	34	0	5.60508	5.2115	6.55218	6.20165	5.36593	6.57772	5.11655	6.14564	8.75072	10.262	19.488	23.5699	7.41709	6.06264	5.86482	6.99448	5.99477	7.97489	7.36265	9.42936	16.0599	21.4342	26.4669	30.1545	5.45601	6.3172	6.7398	5.59532	5.08089	5.61442	5.97415	7.98469	8.05297	13.1891	17.6001	18.3303
ENSMUSG00000022237.16	ENSMUST00000156679.1	Ankrd33b	chr15:31293185-31367532	31367532	31293185	5661	0	0	0	0	9.13752e-05	2.3665e-05	7.06217e-06	7.35198e-08	0.000120593	0.000107754	8.43382e-07	2.25852e-05	8.40685e-06	2.60398e-05	0.230722	6.44573e-05	2.99539e-05	4.09071e-05	3.96391e-05	2.75902e-05	4.59281e-05	8.2214e-05	0.253393	0.193904	0.000361932	4.26556e-05	0.133526	0.239545	5.45461e-05	3.49126e-05	4.06714e-05	0.105336	0.000178021	6.32742e-05	1.2097e-05	0.000156508	3.78603e-05	0.211769	3.3678e-05	0.13487
ENSMUSG00000022237.16	ENSMUST00000044324.8	Ankrd33b	chr15:31294094-31367726	31367726	31294094	4719	34	1	0	0	1.14807	0.725329	1.13411	1.09991	1.51152	1.55032	1.28993	1.90626	2.47309	3.41332	6.54757	7.52914	2.53128	1.75749	1.99352	1.38053	1.38298	2.15469	1.43334	2.80659	5.78388	8.58182	9.61913	11.4691	1.44594	0.907741	1.10551	1.61753	1.93082	2.0488	1.39361	2.3958	2.8382	6.38553	5.78616	7.16962
ENSMUSG00000022237.16	ENSMUST00000076942.4	Ankrd33b	chr15:31323945-31367568	31367568	31323945	1641	36	4	0	0	1.54637	1.28227	1.8277	1.75804	1.93184	1.81152	1.71873	4.63163	2.39612	2.4645	5.92343	8.22539	1.65739	2.19712	1.84633	1.88524	2.21204	2.23424	2.36146	5.3162	3.32262	4.57196	6.21333	10.8072	1.75475	1.91107	1.76098	2.01586	3.00413	2.30928	3.50073	2.51334	2.83125	4.03045	5.22726	8.52294
Total_FPKM							36	36	36	36	8.4687813752	7.551591665	9.818748062169998	9.2139180735198	9.263590593	9.9397407188	8.462140843382	13.6030485852	13.94834040685	16.5505880398	32.740933	40.286552457300004	12.1437119539	10.2191789071	10.1385936391	10.7528925902	9.8598209281	12.716134214000002	12.128384999999998	18.163677	25.959875932	35.168388655600005	43.296003	53.489163	8.8569745461	9.3933989126	9.9706066714	9.704266	10.511256021	10.2707312742	10.8685231549	13.101981507999998	14.2544918603	24.356479	29.351227678	34.684419999999996
Main Isoform FPKM											5.60508	5.2115	6.55218	6.20165	5.36593	6.57772	5.11655	6.14564	8.75072	10.262	19.488	23.5699	7.41709	6.06264	5.86482	6.99448	5.99477	7.97489	7.36265	9.42936	16.0599	21.4342	26.4669	30.1545	5.45601	6.3172	6.7398	5.59532	5.08089	5.61442	5.97415	7.98469	8.05297	13.1891	17.6001	18.3303
2nd Main Isoform FPKM											1.54637	1.28227	1.8277	1.75804	1.93184	1.81152	1.71873	4.63163	2.47309	3.41332	6.54757	8.22539	2.53128	2.19712	1.99352	1.88524	2.21204	2.23424	2.36146	5.3162	5.78388	8.58182	9.61913	11.4691	1.75475	1.91107	1.76098	2.01586	3.00413	2.30928	3.50073	2.51334	2.8382	6.38553	5.78616	8.52294
Main Isoform/Total											0.6618520129016353	0.6901194120643704	0.6673131807143987	0.673074141805443	0.5792494763374739	0.6617597164842457	0.6046401371352154	0.4517840219056781	0.6273663923274011	0.6200383923110449	0.5952182242332557	0.5850562672242035	0.6107761801462998	0.5932609708777921	0.5784648452012146	0.6504742739060416	0.6079998859731015	0.627147359865071	0.6070593900177148	0.5191327725107643	0.6186431723351735	0.6094734737466269	0.6113012325872206	0.5637497075809543	0.6160128350377218	0.6725148222467495	0.675966891697037	0.576583535529632	0.4833761055623707	0.5466426732537908	0.549674497156184	0.6094261387199021	0.5649426215204641	0.5415027352680984	0.5996376094752598	0.5284880070071808
2nd Main Isoform / Main											0.27588723086914013	0.2460462438837187	0.2789453281198014	0.2834793966121919	0.3600196051756173	0.27540241907530266	0.33591580264045107	0.7536448604213719	0.2826156019161852	0.3326174235041902	0.3359795771756979	0.34897857012545663	0.34127670016138406	0.36240317749363316	0.33991154033712884	0.2695325456645812	0.3689949739522951	0.2801593501603157	0.32073506142489455	0.56379224040656	0.36014421011338804	0.4003797669145571	0.3634399948615063	0.3803445588552289	0.3216178122840684	0.3025185208636738	0.26128075017062824	0.36027608787343707	0.591260586235876	0.41131229940047237	0.5859795954236168	0.3147698908786691	0.3524413973974819	0.4841520649627344	0.328757222970324	0.4649645668646994

ENSMUSG00000027712.13	ENSMUST00000029266.13	Anxa5	chr3:36448922-36475894	36475894	36448922	1731	36	36	36	36	167.682	129	163.461	158.401	160.646	171.081	148.9	128.517	168.653	168.769	201.812	209.71	207.896	204.703	164.977	205.398	168.827	192.102	165.278	182.321	228.413	239.015	227.532	256.417	140.347	182.621	173.387	163.004	175.94	150.975	124.861	161.334	167.579	166.996	177.968	164.289
ENSMUSG00000027712.13	ENSMUST00000196097.1	Anxa5	chr3:36449163-36452328	36452328	36449163	567	0	0	0	0	13.7144	3.9433	13.4053	6.5318	14.2198	7.13516	5.01228	4.9439	13.2719	5.74309	11.2172	7.88193	13.2508	10.3327	9.92235	8.5249	7.85505	8.30302	8.32924	10.8083	5.2786	7.50858	14.9112	15.1283	3.06229	4.63853	12.2322	5.26087	8.50182	11.4735	10.0403	5.75273	7.47472	9.83837	10.0462	13.7839
ENSMUSG00000027712.13	ENSMUST00000199478.1	Anxa5	chr3:36452204-36475659	36475659	36452204	527	0	0	0	0	0.205934	0.270486	0.138422	5.62851e-11	0.373769	0.229221	0.0524324	0.238354	0.119075	0.360868	4.87404e-10	0.204045	0.407425	1.73711e-08	0.330736	0.277811	5.4012e-16	4.51992e-18	2.61289e-11	9.0808e-10	0.231768	0.198356	0.339912	0.906186	0.110625	0.286567	8.8269e-05	0.398456	2.86335e-11	0.238833	0.378102	0.232011	4.64927e-11	0.122572	0.272871	0.141073
Total_FPKM							36	36	36	36	181.602334	133.213786	177.00472200000002	164.9328000000563	175.239569	178.445381	153.9647124	133.699254	182.043975	174.872958	213.0292000004874	217.79597500000003	221.55422499999997	215.03570001737108	175.230086	214.200711	176.68205	200.40502	173.6072400000261	193.12930000090807	233.923368	246.72193599999997	242.78311200000002	272.451486	143.519915	187.546097	185.619288269	168.663326	184.44182000002863	162.687333	135.279402	167.318741	175.0537200000465	176.956942	188.287071	178.21397299999998
Main Isoform FPKM											167.682	129.0	163.461	158.401	160.646	171.081	148.9	128.517	168.653	168.769	201.812	209.71	207.896	204.703	164.977	205.398	168.827	192.102	165.278	182.321	228.413	239.015	227.532	256.417	140.347	182.621	173.387	163.004	175.94	150.975	124.861	161.334	167.579	166.996	177.968	164.289
2nd Main Isoform FPKM											13.7144	3.9433	13.4053	6.5318	14.2198	7.13516	5.01228	4.9439	13.2719	5.74309	11.2172	7.88193	13.2508	10.3327	9.92235	8.5249	7.85505	8.30302	8.32924	10.8083	5.2786	7.50858	14.9112	15.1283	3.06229	4.63853	12.2322	5.26087	8.50182	11.4735	10.0403	5.75273	7.47472	9.83837	10.0462	13.7839
Main Isoform/Total											0.9233471635887675	0.9683682438092406	0.9234838379057481	0.9603972041943504	0.9167221816209785	0.9587303355305117	0.9671047195097414	0.9612394695934504	0.9264409876789386	0.9650949004934198	0.9473443077265383	0.9628736251898135	0.9383526764158978	0.9519489088717065	0.9414878675571728	0.9589043801073096	0.9555413240903645	0.9585688023184249	0.9520225078169271	0.9440359386128503	0.9764437044186197	0.9687626640543223	0.9371821545808342	0.9411473718297135	0.9778921622131675	0.9737392722174325	0.934100122982516	0.9664460192134476	0.9539051393006894	0.9280070993603418	0.9229860433593579	0.9642314963390742	0.9573004218359684	0.9437097980592364	0.9451950102298845	0.9218637418514878
2nd Main Isoform / Main											0.08178814661084673	0.030568217054263564	0.08200916426548228	0.041235850783770296	0.0885163651756035	0.041706326243124606	0.03366205507051712	0.03846884069811776	0.07869353050345977	0.03402929447943639	0.0555824232453967	0.037584902961232174	0.06373763804979413	0.050476544066281395	0.06014383823199597	0.04150429897077869	0.046527214248905685	0.04322193418079978	0.05039533392224011	0.059281706440837856	0.02310989304461655	0.03141468108696107	0.06553451822161278	0.058998818331077896	0.02181941901145019	0.02539976234934646	0.07054854170151165	0.03227448406174081	0.04832226895532568	0.0759960258320914	0.080411817941551	0.03565727001128094	0.04460415684542812	0.058913806318714214	0.056449474062752865	0.08390032199356014
