transcript_id	gene_id	gene_symbol	locaus	TSS	TES	length	Nb_samples_over_10%	Nb_samples_over_25%	Nb_samples_over_50%	Nb_samples_over_75%	cytoplasmic.Naive.000.b1	cytoplasmic.Naive.010.b1	cytoplasmic.Naive.015.b1	cytoplasmic.Naive.020.b1	cytoplasmic.Naive.025.b1	cytoplasmic.Naive.030.b1	cytoplasmic.Naive.035.b1	cytoplasmic.Naive.040.b1	cytoplasmic.Naive.050.b1	cytoplasmic.Naive.060.b1	cytoplasmic.Naive.090.b1	cytoplasmic.Naive.120.b1	cytoplasmic.Naive.000.b2	cytoplasmic.Naive.010.b2	cytoplasmic.Naive.015.b2	cytoplasmic.Naive.020.b2	cytoplasmic.Naive.025.b2	cytoplasmic.Naive.030.b2	cytoplasmic.Naive.040.b2	cytoplasmic.Naive.050.b2	cytoplasmic.Naive.060.b2	cytoplasmic.Naive.075.b2	cytoplasmic.Naive.090.b2	cytoplasmic.Naive.120.b2	cytoplasmic.Naive.000.b3	cytoplasmic.Naive.010.b3	cytoplasmic.Naive.015.b3	cytoplasmic.Naive.020.b3	cytoplasmic.Naive.025.b3	cytoplasmic.Naive.030.b3	cytoplasmic.Naive.040.b3	cytoplasmic.Naive.050.b3	cytoplasmic.Naive.060.b3	cytoplasmic.Naive.075.b3	cytoplasmic.Naive.090.b3	cytoplasmic.Naive.120.b3
Total_FPKM							10	10	10	10	0.0718614	0.0783238	0.0794083	0.3229453	0.0360788	0.29211320522444806	0.0196671	0.113156	0.7878580247961894	1.3798240019365502	4.499920069021213	9.925926000052485	0.703912	0.26363900072396146	0.25618213199	0.29088500126136	0.0860287857	0.1481759502414905	0.560008975799789	0.4174540000017731	1.2472640000000002	1.4880348357769	4.192620012335416	7.64369750000034	0.1309975	0.144135	0.301141325647	0.0972596	0.1580063506847	0.0951793	0.29422709679000003	0.4181076	0.8532540261026232	3.025010019883133	4.894359	10.768064900000148
Main Isoform FPKM											0.0718614	0.0783238	0.0794083	0.309923	0.0360788	0.219417	0.0196671	0.113156	0.547486	0.805779	4.12695	7.54874	0.371548	0.149595	0.256174	0.18035	0.0860271	0.148175	0.560008	0.272202	0.930208	1.48803	3.02233	6.39775	0.120935	0.144135	0.166699	0.0972596	0.0799483	0.0951793	0.294224	0.371809	0.603346	1.84709	3.90539	8.81121
2nd Main Isoform FPKM											0.0	0.0	0.0	0.0130223	0.0	0.0726962	0.0	0.0	0.240372	0.400521	0.37297	2.22564	0.332364	0.114044	8.13199e-06	0.110535	1.6857e-06	9.50146e-07	9.74841e-07	0.145252	0.286681	4.73621e-06	1.17029	1.2255	0.0100625	0.0	0.134442	0.0	0.078058	0.0	3.09679e-06	0.0462986	0.249908	1.17792	0.880109	1.88623
Main Isoform/Total											1.0	1.0	1.0	0.9596764529472949	1.0	0.7511368745942477	1.0	1.0	0.6949043898380408	0.5839723028945056	0.9171162902228308	0.760507382380252	0.5278330245826183	0.5674236345503023	0.9999682569977194	0.6200044664315835	0.9999804053958651	0.9999935870734155	0.9999982575283054	0.6520526812507339	0.7457988044231213	0.9999967502260136	0.7208690487351062	0.8369967545156929	0.9231855569762782	1.0	0.5535573692579335	1.0	0.5059815612065871	1.0	0.9999894748307214	0.8892663036978997	0.7071118114213667	0.6106062419163027	0.7979369719303386	0.8182723712967108
2nd Main Isoform / Main											0.0	0.0	0.0	0.04201785604811518	0.0	0.33131525816140045	0.0	0.0	0.4390468432069496	0.49706060842985483	0.09037424732550674	0.29483595937865126	0.8945385253049404	0.7623516828771015	3.174400993075019e-05	0.6128915996673134	1.9594988090962037e-05	6.412323266407964e-06	1.7407626319624007e-06	0.5336184157353729	0.30819021122157625	3.182872657137289e-06	0.38721450007113717	0.19155171740064866	0.08320585438458676	0.0	0.8064955398652661	0.0	0.976355970045642	0.0	1.0525280058730763e-05	0.1245225371091071	0.4142034587119165	0.6377166245283121	0.22535751871131948	0.21407162012935793

ENSMUSG00000018500.2	ENSMUST00000018644.2	Adora2b	chr11:62248983-62266453	62248983	62266453	1845	16	16	16	16	0.766842	0.756287	0.616479	1.06653	0.758711	0.49427	0.959086	0.87448	4.58006	7.20106	19.2667	10.1297	0.636634	0.491332	0.632904	0.724876	0.738035	0.376991	0.643414	2.15586	6.55152	11.5118	24.7292	14.7552	0.790006	0.605524	0.581841	0.687526	0.591934	0.741583	1.63675	4.05731	6.49183	15.7983	21.5589	14.4378
Total_FPKM							16	16	16	16	0.766842	0.756287	0.616479	1.06653	0.758711	0.49427	0.959086	0.87448	4.58006	7.20106	19.2667	10.1297	0.636634	0.491332	0.632904	0.724876	0.738035	0.376991	0.643414	2.15586	6.55152	11.5118	24.7292	14.7552	0.790006	0.605524	0.581841	0.687526	0.591934	0.741583	1.63675	4.05731	6.49183	15.7983	21.5589	14.4378
Main Isoform FPKM											0.766842	0.756287	0.616479	1.06653	0.758711	0.49427	0.959086	0.87448	4.58006	7.20106	19.2667	10.1297	0.636634	0.491332	0.632904	0.724876	0.738035	0.376991	0.643414	2.15586	6.55152	11.5118	24.7292	14.7552	0.790006	0.605524	0.581841	0.687526	0.591934	0.741583	1.63675	4.05731	6.49183	15.7983	21.5589	14.4378
Main Isoform/Total											1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0

ENSMUSG00000005686.17	ENSMUST00000170374.7	Ampd3	chr7:110768205-110811919	110768205	110811919	3489	0	0	0	0	0.428243	0.265663	0.243813	0.563763	0.68113	0.248803	0.352261	0.454348	0.686936	0.533413	0.561407	0.519875	0.215921	0.358556	0.471632	0.551067	0.709739	0.533389	0.206928	0.189682	0.364172	0.260217	0.448753	0.695008	0.279504	0.357972	0.547372	0.420146	0.880758	0.55438	0.254016	0.610647	0.340282	0.330806	0.749543	0.820871
ENSMUSG00000005686.17	ENSMUST00000176487.7	Ampd3	chr7:110768342-110791269	110768342	110791269	345	0	0	0	0	2.45167e-61	3.58715e-18	1.05289e-126	6.81729e-54	1.848e-11	0.458517	1.94749e-27	3.58771e-89	2.25055e-27	1.60813e-47	1.21213	0.629412	0.181242	7.36781e-143	0.0691717	1.12602e-39	1.00864e-39	1.27377e-74	1.54358e-126	3.15765e-220	0.103251	3.67267e-37	8.65723e-83	0.262126	4.12206e-10	0.153078	1.4506e-97	1.03855e-106	4.84801e-97	1.43098e-69	0.281038	2.46703e-87	4.01478e-122	0.334347	0.287003	2.07976e-57
ENSMUSG00000005686.17	ENSMUST00000213373.1	Ampd3	chr7:110768910-110811919	110768910	110811919	3337	10	0	0	0	0.852063	1.42996	0.61558	1.29604	0.5108	0.501792	1.49438	1.96317	2.46111	1.00279	2.85291	1.99169	1.6017	1.642	1.36976	1.62369	0.424881	1.47564	0.143771	5.64982e-06	1.8109	2.21292	2.45664	4.40589	0.507816	1.08545	0.83054	0.788822	1.17016	1.40262	0.808931	1.34135	1.69077	1.62875	2.71718	3.44462
ENSMUSG00000005686.17	ENSMUST00000005829.12	Ampd3	chr7:110772603-110812405	110772603	110812405	4094	36	36	36	14	9.0739	8.56618	8.26237	9.41173	9.15836	8.31112	8.79374	9.55146	18.3261	28.933	50.28	47.8509	7.98431	7.24724	8.11999	8.26401	7.77361	8.8577	12.7605	17.9546	27.0152	36.7693	45.258	57.802	8.14294	7.79713	7.2917	7.89128	6.61861	6.43473	9.53146	12.8292	18.0984	35.1027	43.9374	64.3495
ENSMUSG00000005686.17	ENSMUST00000106686.1	Ampd3	chr7:110772787-110794708	110772787	110794708	1769	0	0	0	0	0.064809	0.27547	0.389188	0.251859	0.243501	0.43919	0.561534	0.360495	0.484716	1.10239	0.176442	0.528655	0.0210337	0.220675	0.0392148	0.085845	0.0849208	0.076472	0.0493008	0.382213	0.217945	0.213658	0.372463	0.102508	0.227462	0.0821097	0.345371	0.180269	0.242821	0.187914	0.657489	0.935995	0.603482	1.56406	2.28139	1.12796
ENSMUSG00000005686.17	ENSMUST00000143786.1	Ampd3	chr7:110773671-110788799	110773671	110788799	725	27	0	0	0	1.86584	2.38631	1.88982	1.85331	1.91504	1.91281	1.8038	1.23929	3.08985	4.06993	5.81286	5.70276	1.42882	1.80045	1.5661	1.60878	1.41602	1.59492	1.00501	2.38915	2.4213	5.37087	5.83565	5.87366	1.2534	1.21598	1.81413	1.45786	1.52967	1.63498	1.6373	2.4143	2.83833	4.36452	4.66408	7.71412
ENSMUSG00000005686.17	ENSMUST00000147587.1	Ampd3	chr7:110774243-110788721	110774243	110788721	408	0	0	0	0	9.16774e-45	2.04013e-48	3.57233e-100	1.51938e-44	2.61337e-64	1.57698e-45	6.75808e-34	7.31079e-44	1.22732e-42	0.108389	4.16363e-66	2.4117e-47	1.66522e-70	1.17937e-58	5.57506e-26	2.47848e-47	1.46971e-88	4.25819e-35	1.87202e-86	4.47808e-63	4.88557e-59	1.90536e-65	7.94716e-65	3.78648e-61	1.7262e-30	2.25709e-28	1.35959e-59	3.64706e-48	5.60353e-50	3.18147e-24	7.73236e-49	4.02247e-53	8.69712e-57	1.02233e-87	0.121968	1.65744e-66
ENSMUSG00000005686.17	ENSMUST00000148292.1	Ampd3	chr7:110777689-110791314	110777689	110791314	667	0	0	0	0	0.307068	4.32248e-17	0.194638	0.327108	0.204108	0.146141	0.357314	0.223041	0.484439	0.537401	0.270079	0.302356	2.44932e-26	0.709761	0.420616	0.433472	4.50475e-46	0.310669	0.730892	6.057e-37	0.521323	0.960455	0.45772	0.479197	0.278391	0.562116	0.616499	0.250981	0.682069	0.946202	0.871835	0.315908	0.524148	0.457041	0.643996	0.518062
Total_FPKM							36	36	36	36	12.591923	12.923582999999999	11.595409000000002	13.70381	12.71293900001848	12.018373	13.363029000000001	13.791804	25.533151	36.287313000000005	61.165828000000005	57.525648000000004	11.4330267	11.978682	12.0564845	12.566864	10.4091708	12.848790000000001	14.896401800000001	20.91565064982	32.454091	45.787420000000004	54.829226000000006	69.620389	10.689513000412205	11.2538357	11.445611999999999	10.989358	11.124087999999999	11.160825999999998	14.042069	18.447400000000002	24.095412	43.78222399999999	55.40256	77.975133
Main Isoform FPKM											9.0739	8.56618	8.26237	9.41173	9.15836	8.31112	8.79374	9.55146	18.3261	28.933	50.28	47.8509	7.98431	7.24724	8.11999	8.26401	7.77361	8.8577	12.7605	17.9546	27.0152	36.7693	45.258	57.802	8.14294	7.79713	7.2917	7.89128	6.61861	6.43473	9.53146	12.8292	18.0984	35.1027	43.9374	64.3495
2nd Main Isoform FPKM											1.86584	2.38631	1.88982	1.85331	1.91504	1.91281	1.8038	1.96317	3.08985	4.06993	5.81286	5.70276	1.6017	1.80045	1.5661	1.62369	1.41602	1.59492	1.00501	2.38915	2.4213	5.37087	5.83565	5.87366	1.2534	1.21598	1.81413	1.45786	1.52967	1.63498	1.6373	2.4143	2.83833	4.36452	4.66408	7.71412
Main Isoform/Total											0.7206127292868612	0.6628332096447247	0.7125552880454669	0.6867965916048164	0.7203967548327486	0.6915345363303336	0.6580648743634395	0.692546094767588	0.7177375013369873	0.7973310120812747	0.8220276197356471	0.8318185307534476	0.6983548809520405	0.6050114695423086	0.673495661193775	0.6576032015624582	0.746803962521203	0.6893800894870256	0.8566162601763333	0.8584289487620848	0.8324127765587396	0.8030437181217024	0.8254356900825118	0.830245289206873	0.7617690347245936	0.6928419969735297	0.6370738410493034	0.7180838043496263	0.5949800109456165	0.5765460370047881	0.6787788893502802	0.6954475969513318	0.7511139465056668	0.8017568956752861	0.7930572161286409	0.8252566879238283
2nd Main Isoform / Main											0.20562712835715624	0.27857341311996714	0.22872614032051336	0.19691491362374397	0.20910293982765474	0.23015068967840674	0.20512318990554645	0.20553611699153845	0.16860379458804656	0.14066740400235025	0.11560978520286395	0.11917769571732191	0.20060593839668048	0.24843250671979955	0.19286969565233456	0.19647725498880084	0.18215732458921918	0.1800602865303634	0.07875945299949061	0.13306617802680093	0.08962732091563268	0.14606941116638064	0.12894184453577268	0.10161689906923636	0.1539247495376363	0.15595225422687578	0.2487938340853299	0.1847431595381231	0.23111650331414	0.25408680706105774	0.1717785103226578	0.1881878838898762	0.15682767537461872	0.12433573485800237	0.10615284472909185	0.11987847613423569

ENSMUSG00000066510.5	ENSMUST00000217144.1	Ankdd1a	chr9:65488469-65502655	65502655	65488469	1214	0	0	0	0	0	0	0.0190703	0	0	0.0404768	0	0.076799	0.026716	0.0147359	0.0302928	0.0597848	0	0	0.0443483	0.0133625	0	0.0213038	0.0270374	0	0.03004	0.0191366	0	0	0.0174982	0	0.0472537	0.0268074	0	0.0271923	0.034328	0.0272266	0.0917586	0.0199563	0	0
ENSMUSG00000066510.5	ENSMUST00000061766.5	Ankdd1a	chr9:65501452-65516999	65516999	65501452	1443	0	0	0	0	2.27431e-26	0	1.51323e-17	0.0267532	0	0	0.0301227	8.3321e-20	0.0197115	0.0442122	0.0219151	0.0446027	6.97988e-21	0	0	1.67972e-28	0.0560578	0.0301294	0	0.0222738	0	8.14016e-44	1.06012e-40	6.7037e-06	0.0383304	0.0874411	0.0161681	0.0751343	0.135517	0.0732093	4.99793e-11	2.73377e-05	0.00668376	6.22764e-14	0.0115993	0.0116304
ENSMUSG00000066510.5	ENSMUST00000217646.1	Ankdd1a	chr9:65501456-65520193	65520193	65501456	1526	0	0	0	0	0.0521683	0	0.0635047	6.5587e-08	0	0	6.75812e-07	0.0713425	2.4363e-09	1.69819e-05	1.3086e-05	0.000159549	0.0335527	0	0	0.0456118	2.25334e-05	9.51715e-15	0	3.66443e-23	0.0101859	0.05271	0.0553305	0.0439933	1.28343e-05	2.60296e-05	3.08403e-05	2.29425e-05	1.38439e-05	1.73852e-05	0.0463371	0.124524	0.0570198	0.0402847	5.3904e-05	2.97377e-06
Total_FPKM							0	0	0	0	0.0521683	0.0	0.08257500000000001	0.026753265587000002	0.0	0.0404768	0.030123375812	0.1481415	0.0464275024363	0.0589650819	0.052220986000000004	0.10454704899999999	0.0335527	0.0	0.0443483	0.0589743	0.056080333399999995	0.05143320000000952	0.0270374	0.0222738	0.0402259	0.0718466	0.0553305	0.0440000037	0.0558414343	0.0874671296	0.0634526403	0.1019646425	0.1355308439	0.1004189852	0.08066510004997929	0.1517779377	0.15546216	0.06024100000006227	0.011653204	0.01163337377
Main Isoform FPKM											0.0521683	0.0	0.0635047	0.0267532	0.0	0.0404768	0.0301227	0.076799	0.026716	0.0442122	0.0302928	0.0597848	0.0335527	0.0	0.0443483	0.0456118	0.0560578	0.0301294	0.0270374	0.0222738	0.03004	0.05271	0.0553305	0.0439933	0.0383304	0.0874411	0.0472537	0.0751343	0.135517	0.0732093	0.0463371	0.124524	0.0917586	0.0402847	0.0115993	0.0116304
2nd Main Isoform FPKM											2.27431e-26	0.0	0.0190703	6.5587e-08	0.0	0.0	6.75812e-07	0.0713425	0.0197115	0.0147359	0.0219151	0.0446027	6.97988e-21	0.0	0.0	0.0133625	2.25334e-05	0.0213038	0.0	3.66443e-23	0.0101859	0.0191366	1.06012e-40	6.7037e-06	0.0174982	2.60296e-05	0.0161681	0.0268074	1.38439e-05	0.0271923	0.034328	0.0272266	0.0570198	0.0199563	5.3904e-05	2.97377e-06
Main Isoform/Total											1.0	nan	0.7690547986678775	0.9999975484488132	nan	1.0	0.9999775651970676	0.5184165139410631	0.5754347875304126	0.7498030796426317	0.5800886256724451	0.571845887299985	1.0	nan	1.0	0.7734182516791213	0.9995981942575256	0.5857967227392895	1.0	1.0	0.7467825455738716	0.7336464077632067	1.0	0.99984764319463	0.6864150335765999	0.9997024070628698	0.7447081756816982	0.7368662132071909	0.9998978542477739	0.7290384368472985	0.5744380155890217	0.8204354459350385	0.5902310890315688	0.6687256187639374	0.9953743193717367	0.9997443759601649
2nd Main Isoform / Main											4.359563183005772e-25	nan	0.30029745829836213	2.4515571968960725e-06	nan	0.0	2.2435306264046714e-05	0.9289508977981484	0.737816289863752	0.33329940604629493	0.7234425341995457	0.7460541809958384	2.080273718657515e-19	nan	0.0	0.2929614704966697	0.00040196725522585616	0.7070768086984806	0.0	1.6451750487119397e-21	0.339077896138482	0.36305444887118193	1.915977625360335e-39	0.00015238002150327437	0.4565097155260576	0.0002976815250494333	0.3421552174750337	0.3567931024844844	0.0001021561870466436	0.3714323180251689	0.7408318604314901	0.21864540168963414	0.6214109631140842	0.49538162131032376	0.004647176984818049	0.00025568940019259865

ENSMUSG00000022237.16	ENSMUST00000110410.8	Ankrd33b	chr15:31291478-31367759	31367759	31291478	7471	0	0	0	0	0.810711	1.14183	0.960098	0.5615	0.309011	1.13595	0.735746	0.989572	0.90377	0.797739	0.904704	0.433201	0.319719	0.737894	1.36173	0.712566	1.07214	0.128433	1.70877	1.5257	1.47283	1.75285	0.957336	0.776454	0.159236	1.03387	0.641652	0.768844	0.545065	0.792654	0.756435	0.804145	0.997303	0.866641	1.16871	0.268302
ENSMUSG00000022237.16	ENSMUST00000123325.7	Ankrd33b	chr15:31291479-31367726	31367726	31291479	7464	36	36	36	0	12.0199	11.7446	11.2011	13.3639	12.1227	11.7488	13.5703	16.4008	25.256	30.4391	42.5736	31.8761	13.6286	13.0582	13.6977	15.0697	12.3851	15.5875	18.6843	24.3187	35.7473	42.6498	39.8542	35.795	12.8388	12.5891	12.2366	12.476	13.0625	12.4332	16.5887	21.9952	28.4481	32.0102	34.5548	30.612
ENSMUSG00000022237.16	ENSMUST00000156679.1	Ankrd33b	chr15:31293185-31367532	31367532	31293185	5661	0	0	0	0	2.7807e-05	0.0912651	2.17243e-08	3.56573e-05	0.0898154	5.53638e-05	3.37959e-06	0.194724	8.23078e-05	0.373405	0.000191535	0.38334	2.39792e-05	7.43252e-05	1.64914e-05	3.80336e-05	0.290844	0.00038459	7.66756e-05	0.294095	0.329957	0.621113	0.447737	0.269301	3.78384e-05	0.210507	6.31483e-05	7.00121e-05	9.2449e-05	0.000161606	7.09574e-05	0.00196571	5.90046e-05	0.243004	0.265672	0.000424426
ENSMUSG00000022237.16	ENSMUST00000044324.8	Ankrd33b	chr15:31294094-31367726	31367726	31294094	4719	35	0	0	0	2.47191	1.53236	2.28475	1.95928	2.99018	2.71252	3.95403	2.5238	7.97562	7.07686	12.3113	9.61234	3.34228	2.52498	3.09309	3.23805	3.42627	3.6901	7.91495	6.87168	13.5531	14.7991	15.1379	13.1461	2.39535	2.58475	1.90855	2.85245	2.87627	3.45157	4.61836	7.49716	9.71269	12.6605	14.7102	11.8664
ENSMUSG00000022237.16	ENSMUST00000076942.4	Ankrd33b	chr15:31323945-31367568	31367568	31323945	1641	35	1	0	0	1.69016	3.1335	2.76963	2.98965	2.28975	3.82994	3.22318	3.74684	5.10696	8.29218	15.5767	14.3719	2.1514	3.31973	3.24228	2.74013	2.98793	2.71723	4.51508	6.18411	8.2205	12.4185	13.7138	16.1835	2.67918	2.3135	2.54175	2.8221	3.15254	4.48307	4.94381	7.4403	7.76806	12.9053	15.046	13.74
Total_FPKM							36	36	36	36	16.992708807	17.6435551	17.2155780217243	18.8743656573	17.801456400000003	19.427265363799997	21.48325937959	23.855736	39.2424323078	46.97928400000001	71.366495535	56.676880999999995	19.442022979199997	19.6408783252	21.3948164914	21.7604840336	20.162283999999996	22.12364759	32.8231766756	39.194284999999994	59.32368700000001	72.24136299999999	70.110973	66.170355	18.072603838400003	18.731727000000003	17.3286151483	18.9194640121	19.636467449	21.160655606	26.907375957399996	37.73877071	46.926212004599996	58.685644999999994	65.745382	56.487126425999996
Main Isoform FPKM											12.0199	11.7446	11.2011	13.3639	12.1227	11.7488	13.5703	16.4008	25.256	30.4391	42.5736	31.8761	13.6286	13.0582	13.6977	15.0697	12.3851	15.5875	18.6843	24.3187	35.7473	42.6498	39.8542	35.795	12.8388	12.5891	12.2366	12.476	13.0625	12.4332	16.5887	21.9952	28.4481	32.0102	34.5548	30.612
2nd Main Isoform FPKM											2.47191	3.1335	2.76963	2.98965	2.99018	3.82994	3.95403	3.74684	7.97562	8.29218	15.5767	14.3719	3.34228	3.31973	3.24228	3.23805	3.42627	3.6901	7.91495	6.87168	13.5531	14.7991	15.1379	16.1835	2.67918	2.58475	2.54175	2.85245	3.15254	4.48307	4.94381	7.49716	9.71269	12.9053	15.046	13.74
Main Isoform/Total											0.7073563218507285	0.6656594962542441	0.650637462527564	0.7080449877175751	0.6809948426466949	0.6047583012837335	0.6316685825099871	0.6874992245051672	0.6435890569142934	0.6479260092597409	0.5965488382306904	0.5624180342598599	0.7009867241994584	0.6648480675757676	0.6402345168749644	0.6925259556143663	0.6142706848093203	0.7045628410319476	0.5692410635527999	0.6204654581656485	0.6025805510031769	0.5903792263720163	0.5684445429105655	0.5409522134194383	0.710401230215681	0.6720736427559508	0.7061499084189918	0.6594267148382712	0.6652163905715748	0.5875621356681703	0.6165112505308351	0.582827675257894	0.6062304794005393	0.5454519584814992	0.5255852038398682	0.5419287886790052
2nd Main Isoform / Main											0.2056514613266333	0.26680346712531716	0.24726410798939388	0.22371089277830575	0.24665957253747103	0.32598563257524177	0.29137380897990467	0.22845470952636457	0.31579109914475767	0.2724186983189385	0.36587697540259695	0.45086757790319393	0.2452401567292312	0.25422569726302247	0.23670251210057164	0.21487156346841677	0.2766445163947001	0.2367345629510826	0.42361501367458243	0.2825677359398323	0.3791363263798944	0.3469910761597944	0.379831987594783	0.45211621734879165	0.20867838115711748	0.20531650395977474	0.20771701289573902	0.22863497915998718	0.24134277511961724	0.36057249943699127	0.2980227504264952	0.34085436822579473	0.3414178802802296	0.40316211707518235	0.4354243115283549	0.44884359074872604

ENSMUSG00000027712.13	ENSMUST00000029266.13	Anxa5	chr3:36448922-36475894	36475894	36448922	1731	36	36	36	36	318.648	286.415	252.48	320.669	286.395	280.449	293.709	276.371	309.101	310.668	368.723	313.099	340.367	320.006	323.509	321.81	319.644	336.171	345.973	337.265	347.283	345.072	377.507	399.397	272.182	296.801	275.353	270.478	266.52	285.694	288.41	310.946	327.892	332.103	350.34	359.595
ENSMUSG00000027712.13	ENSMUST00000196097.1	Anxa5	chr3:36449163-36452328	36452328	36449163	567	0	0	0	0	15.7425	14.4328	14.6819	16.2499	17.5726	6.76223	13.7257	7.67785	22.9147	18.9456	32.597	20.0661	22.757	27.9414	32.1532	21.3881	18.155	20.3413	23.1026	10.2588	28.8389	15.9104	27.2903	34.1824	13.6994	16.3574	14.9638	16.5592	16.927	6.16292	16.4674	16.9834	16.9236	26.9801	22.5836	26.1968
ENSMUSG00000027712.13	ENSMUST00000199478.1	Anxa5	chr3:36452204-36475659	36475659	36452204	527	0	0	0	0	0.113097	0.317868	0.271335	1.14056e-13	7.85674e-10	1.04451e-25	0.351308	0.33411	3.09895e-12	0.47604	1.12196	0.167266	1.20938	0.739722	0.561737	0.306016	0.304715	0.305708	0.429816	3.01198e-24	0.582687	0.915852	0.884135	0.752147	0.192294	1.38785e-13	0.419483	0.30034	0.442053	0.182228	0.334411	0.520215	0.516564	0.329529	0.533536	0.674516
Total_FPKM							36	36	36	36	334.503597	301.165668	267.433235	336.9189000000001	303.9676000007857	287.21123	307.78600800000004	284.38295999999997	332.0157000000031	330.08964000000003	402.44196	333.332366	364.33338000000003	348.68712199999993	356.223937	343.504116	338.10371499999997	356.81800799999996	369.505416	347.5238	376.70458700000006	361.89825199999996	405.681435	434.33154699999994	286.07369400000005	313.1584000000001	290.736283	287.33754	283.889053	292.039148	305.211811	328.44961500000005	345.33216400000003	359.412629	373.457136	386.466316
Main Isoform FPKM											318.648	286.415	252.48	320.669	286.395	280.449	293.709	276.371	309.101	310.668	368.723	313.099	340.367	320.006	323.509	321.81	319.644	336.171	345.973	337.265	347.283	345.072	377.507	399.397	272.182	296.801	275.353	270.478	266.52	285.694	288.41	310.946	327.892	332.103	350.34	359.595
2nd Main Isoform FPKM											15.7425	14.4328	14.6819	16.2499	17.5726	6.76223	13.7257	7.67785	22.9147	18.9456	32.597	20.0661	22.757	27.9414	32.1532	21.3881	18.155	20.3413	23.1026	10.2588	28.8389	15.9104	27.2903	34.1824	13.6994	16.3574	14.9638	16.5592	16.927	6.16292	16.4674	16.9834	16.9236	26.9801	22.5836	26.1968
Main Isoform/Total											0.9525996218211071	0.951021415893926	0.9440861005925459	0.9517691052653914	0.942189233323748	0.9764555515465047	0.9542636519071392	0.9718268633254257	0.9309830830288962	0.9411625278515253	0.9162141045133565	0.9392997258478044	0.9342185445648707	0.9177453935336334	0.9081618790822584	0.9368446694245725	0.9454022118627121	0.9421357455703302	0.9363137453985247	0.9704802951625183	0.921897454888172	0.9535055726105028	0.9305503467271061	0.9195670974367424	0.951440155836209	0.9477663699903943	0.9470885338380693	0.9413249657528217	0.9388174612002387	0.9782729540082071	0.9449503250056074	0.9467083710845573	0.949497423587801	0.9240159449155028	0.9380996270479619	0.9304691899720441
2nd Main Isoform / Main											0.049404044588385924	0.05039121554387863	0.05815074461343473	0.05067499508839333	0.06135791476806509	0.0241121558643461	0.04673230987133523	0.027780953862742475	0.07413337388102918	0.06098342925566842	0.08840511712044001	0.06408867482808951	0.06686018327276146	0.08731523783929053	0.09938888871716087	0.06646188744911594	0.05679756228804545	0.06050878868195056	0.0667757310541574	0.03041762412346375	0.08304149641646726	0.04610747901887142	0.07229084493797465	0.08558501941677078	0.05033176330543533	0.05511234800421831	0.05434406017003628	0.06122198478249617	0.0635111811496323	0.021571751594363198	0.05709718803092819	0.054618486811214804	0.05161333609847145	0.08124015742104106	0.06446195124735972	0.07285084609074097
